track_id,frame,x,y
0,0,189.04545454545453,396.012987012987
0,1,187.68279569892474,396.44086021505376
0,2,187.34065934065933,396.2857142857143
0,3,186.70430107526883,396.741935483871
0,4,187.07926829268294,398.4512195121951
0,5,188.51552795031057,399.7080745341615
0,6,191.55633802816902,401.6619718309859
0,7,193.53435114503816,400.8702290076336
0,8,196.27272727272728,400.6439393939394
0,9,195.95774647887325,400.2535211267606
0,10,198.20289855072463,399.22463768115944
0,11,199.82442748091603,399.1832061068702
0,15,194.984496124031,396.93023255813955
0,16,191.6058394160584,395.35766423357666
0,17,191.14705882352942,394.55882352941177
0,18,189.7785234899329,393.61073825503354
0,19,188.71794871794873,392.10897435897436
0,20,188.23837209302326,390.7325581395349
0,21,189.12790697674419,389.34302325581393
0,22,187.56906077348066,388.57458563535914
0,23,188.40331491712706,388.03867403314916
0,24,185.8342245989305,388.5080213903743
0,25,184.04166666666666,387.6510416666667
0,26,182.86458333333334,386.0416666666667
0,27,181.9,385.13684210526316
0,28,180.72972972972974,384.17297297297296
0,29,179.28125,383.1875
0,30,178.11162790697674,381.5302325581395
0,31,177.18303571428572,381.79910714285717
0,32,176.32,383.2711111111111
0,33,174.74242424242425,384.47474747474746
0,34,174.8876404494382,383.7584269662921
0,35,172.76100628930817,385.0314465408805
0,36,169.88888888888889,385.6984126984127
0,37,167.47738693467338,386.3718592964824
0,38,166.83756345177665,386.65989847715736
0,39,165.22596153846155,387.36538461538464
0,40,163.94222222222223,388.0755555555556
0,41,162.55263157894737,388.1929824561403
0,42,162.84848484848484,388.25252525252523
0,43,160.01015228426397,388.9746192893401
0,44,159.1865284974093,388.860103626943
0,45,158.28372093023256,388.2325581395349
0,46,158.61421319796955,389.0761421319797
0,47,160.33333333333334,388.2163742690058
0,48,162.27564102564102,387.04487179487177
0,49,163.60377358490567,387.188679245283
0,50,165.95530726256985,385.9608938547486
0,51,168.515,384.85
0,52,168.54166666666666,385.3072916666667
0,53,168.203125,384.5729166666667
0,54,170.6,383.98571428571427
0,55,171.04329004329006,382.7402597402597
0,56,171.25,381.5169491525424
0,57,172.30125523012552,380.31799163179915
0,58,173.78111587982832,380.41630901287556
0,59,174.954128440367,380.41284403669727
0,60,175.8009478672986,380.34597156398104
0,61,178.11818181818182,379.2318181818182
0,62,179.51674641148324,379.14354066985646
0,63,181.2093023255814,379.1860465116279
0,64,182.71495327102804,379.11682242990656
0,65,181.09302325581396,378.30697674418604
0,66,179.00440528634363,377.6563876651982
0,67,179.03463203463204,378.25108225108227
0,68,180.51401869158877,377.5373831775701
0,69,181.68783068783068,377.5608465608466
0,70,180.91176470588235,377.15686274509807
0,71,182.46192893401016,377.15736040609136
0,72,183.30645161290323,376.9193548387097
0,73,182.9497487437186,376.8391959798995
0,74,182.85425101214574,377.05668016194335
0,75,187.90769230769232,377.99615384615385
0,76,191.48736462093862,378.7148014440433
0,77,196.84341637010675,379.3523131672598
0,78,204.06269592476488,379.5360501567398
0,79,212.13186813186815,380.17216117216117
0,80,215.1891891891892,380.5444015444015
0,81,217.525,380.9625
0,82,222.13488372093022,381.1441860465116
0,83,221.49479166666666,380.578125
0,84,223.70616113744074,381.5592417061611
0,85,225.34782608695653,382.7304347826087
0,86,226.61572052401746,387.09170305676855
0,87,227.90322580645162,388.97235023041475
0,88,230.32,390.3511111111111
0,89,232.01293103448276,391.57758620689657
0,90,233.75862068965517,392.26724137931035
0,91,236.641592920354,393.07522123893807
0,92,240.0326530612245,394.1224489795918
0,93,242.08823529411765,394.2563025210084
0,94,244.93548387096774,393.6733870967742
0,95,247.58091286307055,392.91701244813277
0,96,246.59183673469389,392.2408163265306
0,97,247.3850267379679,389.96256684491976
0,98,247.52272727272728,389.52272727272725
0,99,247.93478260869566,389.9347826086956
0,100,248.19387755102042,389.9183673469388
0,101,248.34463276836158,391.7457627118644
0,102,249.77348066298342,394.3204419889503
0,103,252.43661971830986,394.38967136150234
0,104,253.5467289719626,395.2429906542056
0,105,255.2914798206278,395.82959641255604
0,106,258.4263157894737,397.0263157894737
0,107,259.56476683937825,398.2435233160622
0,108,259.8659793814433,398.9742268041237
0,109,260.76243093922653,397.292817679558
0,110,259.874251497006,398.0479041916168
0,111,258.82022471910113,399.0280898876405
0,112,259.89502762430936,400.18232044198896
0,113,260.1897435897436,400.05128205128204
0,114,260.8643216080402,401.3115577889447
0,115,260.15675675675675,402.87567567567567
0,116,260.2817679558011,403.3922651933702
0,117,260.31413612565444,404.27225130890054
0,118,259.52589641434264,407.21115537848607
0,119,262.6474820143885,411.431654676259
0,120,264.18275862068964,411.4448275862069
1,0,285.35074626865674,402.2313432835821
1,1,285.538961038961,398.487012987013
1,2,287.95454545454544,397.3125
1,3,288.41011235955057,396.55056179775283
1,4,289.4921465968586,395.32460732984293
1,5,290.3948717948718,394.8205128205128
1,6,293.131221719457,393.5203619909502
1,7,296.12264150943395,391.04716981132077
1,8,296.93367346938777,389.31632653061223
1,9,298.8514851485148,387.71287128712873
1,10,299.7733990147783,386.1773399014778
1,11,299.96938775510205,385.7295918367347
1,12,300.6190476190476,385.2857142857143
1,13,302.4943181818182,385.42045454545456
1,14,299.66137566137564,384.3968253968254
1,15,299.05820105820106,382.4021164021164
1,16,301.2529411764706,384.6058823529412
1,17,300.6255924170616,386.93364928909955
1,18,301.18811881188117,385.7920792079208
1,19,303.67692307692306,382.4
1,20,303.1411764705882,383.06470588235294
1,21,303.1547619047619,383.98809523809524
1,22,302.0751445086705,384.87861271676303
1,23,303.9738219895288,387.20942408376965
1,24,305.74666666666667,389.9511111111111
1,25,308.2711111111111,393.2088888888889
1,26,309.6666666666667,394.6666666666667
1,27,312.5432692307692,396.9855769230769
1,28,316.49781659388645,397.48471615720524
1,29,321.32272727272726,398.6409090909091
1,30,324.4244186046512,398.0639534883721
1,31,327.41477272727275,397.6761363636364
1,32,327.1385542168675,397.855421686747
1,33,327.0191082802548,397.29936305732485
1,34,327.6190476190476,397.2142857142857
1,35,327.680981595092,397.39877300613495
1,36,327.92899408284023,398.06508875739644
1,37,329.15425531914894,397.77127659574467
1,38,327.01630434782606,399.29347826086956
1,39,323.8511627906977,400.0883720930233
1,40,323.070796460177,400.429203539823
1,41,324.64356435643566,400.3217821782178
1,42,323.3641304347826,401.3152173913044
1,43,323.1589743589744,401.4871794871795
1,44,322.6124401913876,402.5263157894737
1,45,322.5330396475771,403.7180616740088
1,46,321.93362831858406,404.15486725663715
1,47,322.6060606060606,402.2070707070707
1,48,324.20526315789476,401.60526315789474
1,49,326.5792079207921,399.980198019802
1,50,328.5977011494253,398.68390804597703
1,51,328.07954545454544,398.4375
1,52,328.3662790697674,398.75581395348837
1,53,327.9024390243902,398.7865853658537
1,54,327.78034682080926,398.71098265895955
1,55,328.3815028901734,398.5202312138728
1,56,328.0591715976331,399.08284023668637
1,57,329.1036585365854,398.2682926829268
1,58,331.046875,395.4114583333333
1,59,334.5508474576271,390.47033898305085
1,60,334.32300884955754,392.2654867256637
1,61,335.6182572614108,391.6473029045643
1,62,337.02024291497975,393.46963562753035
1,63,340.878640776699,393.873786407767
1,64,343.470297029703,396.91089108910893
1,65,345.9384615384615,396.0153846153846
1,66,348.98617511520735,398.9447004608295
1,67,350.2403433476395,401.20600858369096
1,68,352.57201646090533,402.81069958847735
1,69,355.35135135135135,404.1081081081081
1,70,358.06060606060606,406.23376623376623
1,71,359.7276995305164,406.1924882629108
1,72,361.35121951219514,405.7951219512195
1,73,360.16574585635357,407.4696132596685
1,74,361.20212765957444,407.45212765957444
1,75,361.3235294117647,406.74117647058824
1,76,363.94358974358977,407.98974358974357
1,77,364.5531914893617,407.781914893617
1,78,364.66480446927375,408.5586592178771
1,79,367.285,411.08
1,80,370.1933962264151,411.4811320754717
1,81,373.0311111111111,412.76
1,82,375.7181818181818,413.1090909090909
1,83,377.14285714285717,413.012987012987
1,84,377.93415637860085,413.4156378600823
1,85,381.3360655737705,409.5245901639344
1,86,384.0,405.7772925764192
1,87,385.3980582524272,403.06310679611653
1,88,385.29411764705884,401.4529411764706
1,89,382.515,401.35
1,90,380.55223880597015,399.67164179104475
1,91,378.00485436893206,400.42233009708735
1,92,374.668085106383,401.44255319148937
1,93,370.1799163179916,402.9121338912134
1,94,368.36315789473684,404.72105263157897
1,95,367.7987804878049,406.5609756097561
1,96,367.20540540540543,409.6054054054054
1,97,367.3677419354839,409.8709677419355
1,98,371.6268656716418,409.7014925373134
1,99,374.68224299065423,408.2570093457944
1,100,376.81974248927037,405.5450643776824
1,101,377.4309623430962,404.69037656903765
1,102,377.18095238095236,402.66190476190474
1,103,378.3436123348018,402.43612334801765
1,104,380.93617021276594,401.86382978723407
1,105,385.6403162055336,405.75889328063244
1,106,391.57462686567163,406.74626865671644
1,107,400.31336405529953,408.4331797235023
1,108,404.0219298245614,408.11842105263156
1,109,403.12307692307695,408.8102564102564
1,110,407.64159292035396,408.96902654867256
1,111,417.15695067264573,409.4035874439462
1,112,419.93564356435644,408.8762376237624
1,113,422.5816326530612,410.5765306122449
1,114,425.12359550561797,411.4325842696629
1,115,429.8670520231214,412.9942196531792
1,116,431.67164179104475,413.11442786069654
1,117,434.7670682730924,411.69477911646584
1,118,440.4669603524229,410.0264317180617
1,119,447.2473684210526,411.42105263157896
1,120,453.7027027027027,411.64414414414415
2,0,419.5527950310559,414.87577639751555
2,1,420.6174863387978,414.95081967213116
2,2,421.53846153846155,414.8934911242604
2,3,421.36551724137934,414.36551724137934
2,4,422.85526315789474,414.8881578947368
2,5,424.4269005847953,414.4035087719298
2,6,425.21084337349396,414.2409638554217
2,7,424.61146496815286,414.0636942675159
2,8,425.8724832214765,413.503355704698
2,9,429.29611650485435,413.2669902912621
2,10,434.53711790393015,411.92576419213975
2,11,434.74778761061947,411.64159292035396
2,12,435.91189427312776,411.26431718061673
2,13,441.18367346938777,409.0938775510204
2,14,443.14285714285717,408.74789915966386
2,15,444.6934673366834,410.1356783919598
2,16,447.2897196261682,410.2897196261682
2,17,451.3374485596708,410.5308641975309
2,18,455.6194029850746,411.31716417910445
2,19,458.30384615384617,411.05
2,20,459.9791666666667,413.15
2,21,461.9391304347826,414.6695652173913
2,22,464.89565217391305,418.67826086956524
2,23,467.7012987012987,421.3939393939394
2,24,468.00904977375563,421.81447963800906
2,25,468.02463054187194,422.42364532019707
2,26,468.6614583333333,423.03125
2,27,469.9438202247191,423.7191011235955
2,28,470.37278106508876,424.29585798816566
2,29,470.8010752688172,424.6720430107527
2,30,472.86,425.32
2,31,473.49142857142857,425.74857142857144
2,32,472.8011363636364,425.53409090909093
2,33,473.1988636363636,425.64204545454544
2,34,472.8863636363636,425.5681818181818
2,35,474.18324607329845,425.91623036649213
2,36,474.3125,425.765625
2,37,474.63775510204084,425.93367346938777
2,38,474.8421052631579,425.4947368421053
2,39,474.8888888888889,425.979797979798
2,40,473.76271186440675,425.43502824858757
2,41,472.49068322981367,424.60869565217394
2,42,472.8231707317073,424.8353658536585
2,43,471.7914110429448,424.7546012269939
2,44,471.4625,424.9
2,45,470.9647058823529,424.36470588235295
2,46,471.08,423.97714285714284
2,47,471.6686746987952,424.67469879518075
2,48,470.7570621468927,423.7401129943503
2,49,469.4449541284404,422.2798165137615
2,50,468.9173913043478,420.6521739130435
2,51,470.09090909090907,423.88235294117646
2,52,469.16279069767444,422.5813953488372
2,53,470.81564245810057,424.0111731843575
2,54,470.7022471910112,423.97752808988764
2,55,467.4848484848485,423.38528138528136
2,56,466.0694980694981,422.0617760617761
2,57,465.30078125,421.046875
2,58,463.6212121212121,420.70075757575756
2,59,463.05836575875486,420.1284046692607
2,60,462.18702290076334,419.44274809160305
2,61,460.47773279352225,417.9838056680162
2,62,457.8834080717489,416.1838565022422
2,63,454.1198347107438,415.25206611570246
2,64,451.7056451612903,415.5524193548387
2,65,449.2310924369748,415.97058823529414
2,66,448.70305676855895,416.44978165938863
2,67,444.2649572649573,415.5
2,68,441.4086956521739,413.66521739130434
2,69,440.2135922330097,413.6067961165049
2,70,438.7371134020619,411.7525773195876
2,71,439.4493670886076,411.90506329113924
2,72,439.80116959064327,409.4327485380117
2,73,439.1105527638191,407.24120603015075
2,74,439.21465968586386,407.0
2,75,439.69662921348316,407.13483146067415
2,76,435.2830188679245,414.5175202156334
2,77,435.90547263681594,414.1741293532338
2,78,437.49103139013454,414.65246636771303
2,79,441.5572916666667,402.3489583333333
2,80,441.8901734104046,401.02312138728325
2,81,441.7738095238095,401.32738095238096
2,82,442.5,401.1
2,83,442.49444444444447,401.45
2,84,443.27807486631013,402.1818181818182
2,85,442.5562130177515,402.7751479289941
2,86,442.32402234636874,403.6927374301676
2,87,443.31111111111113,403.19444444444446
2,88,444.3692307692308,403.6102564102564
2,89,444.7696335078534,403.6125654450262
2,90,445.74439461883406,404.8520179372197
2,91,447.9551020408163,411.2734693877551
2,92,448.5550847457627,413.02542372881356
2,93,448.2130434782609,413.30434782608694
2,94,447.17788461538464,417.3605769230769
2,95,444.78823529411767,420.2196078431373
2,96,444.1406844106464,422.2509505703422
2,97,444.38345864661653,423.19924812030075
2,98,445.84397163120565,424.78723404255317
2,99,444.5236220472441,422.81496062992125
2,100,444.3429752066116,423.6528925619835
2,101,445.17676767676767,424.6111111111111
2,102,444.5688622754491,424.6467065868263
2,103,444.70175438596493,425.08187134502924
2,104,445.56435643564356,425.8168316831683
2,105,449.47791164658634,426.83534136546183
2,106,453.7085201793722,423.42152466367713
2,107,454.02139037433153,422.6524064171123
2,108,457.9183673469388,420.3265306122449
2,109,461.3809523809524,419.2943722943723
2,110,462.0995024875622,419.0547263681592
2,111,465.6972972972973,420.3783783783784
2,112,467.65734265734267,418.5944055944056
2,113,468.8353658536585,419.2926829268293
2,114,471.69948186528495,418.0103626943005
2,115,476.55230125523013,416.2803347280335
2,116,482.4574468085106,413.9574468085106
2,117,482.8439024390244,410.74146341463415
2,118,487.76666666666665,406.83809523809526
2,119,491.3495575221239,402.13274336283183
2,120,494.0095238095238,397.2190476190476
3,0,250.61837455830388,419.6183745583039
3,1,251.135231316726,421.423487544484
3,2,253.8758389261745,424.7718120805369
3,3,256.0660377358491,428.28930817610063
3,4,257.178125,429.89375
3,5,256.6220238095238,432.8363095238095
3,6,256.3545454545455,437.57575757575756
3,7,257.9943342776204,441.5382436260623
3,8,258.61299435028246,443.6214689265537
3,9,258.6448863636364,445.98295454545456
3,10,259.8343373493976,446.1144578313253
3,11,260.1759530791789,446.4985337243402
3,12,260.96923076923076,448.0615384615385
3,13,263.78930817610063,447.08490566037733
3,14,264.671686746988,445.28915662650604
3,15,267.7181818181818,443.6272727272727
3,16,270.84276729559747,441.99685534591197
3,17,267.6156351791531,444.4527687296417
3,18,264.36103151862466,447.6189111747851
3,19,264.016713091922,451.56545961002786
3,20,264.9742857142857,457.3485714285714
3,21,265.30205278592376,460.79472140762465
3,22,266.16521739130434,462.75652173913045
3,23,266.6453488372093,463.9156976744186
3,24,267.33988764044943,463.48595505617976
3,25,271.4173027989822,464.3460559796438
3,26,274.56115107913666,464.12470023980813
3,27,277.36915887850466,463.4158878504673
3,28,277.8533007334963,463.40586797066015
3,29,279.70100502512565,462.1683417085427
3,30,281.93887530562347,461.40097799511
3,31,284.2,460.76941176470586
3,32,287.5810810810811,460.29954954954957
3,33,292.59637188208615,459.3854875283447
3,34,297.63849765258215,458.4201877934272
3,35,300.7747524752475,457.8168316831683
3,36,303.0904761904762,457.1857142857143
3,37,305.2905569007264,456.50847457627117
3,38,307.44935064935066,456.05974025974024
3,39,309.23719676549865,455.46091644204853
3,40,312.3212290502793,454.33519553072625
3,41,313.07225433526014,454.1387283236994
3,42,311.86297376093296,454.22157434402334
3,43,313.5492537313433,454.0776119402985
3,44,314.2967359050445,453.72106824925817
3,45,316.0929577464789,452.9380281690141
3,46,318.41525423728814,452.26271186440675
3,47,320.5081081081081,450.73783783783784
3,48,323.5100502512563,449.2185929648241
3,49,326.44638403990024,446.73815461346635
3,50,331.24615384615385,442.0282051282051
3,51,335.3282051282051,439.374358974359
3,52,342.1343669250646,435.24289405684755
3,53,345.1915492957746,432.83098591549293
3,54,347.6170212765957,431.58358662613983
3,55,347.3782991202346,431.51026392961876
3,56,348.7564935064935,430.37012987012986
3,57,349.9503311258278,429.2549668874172
3,58,352.3907284768212,428.3377483443709
3,59,357.26978417266184,427.5431654676259
3,60,358.64468864468864,427.43223443223445
3,61,360.7411347517731,427.2411347517731
3,62,366.12951807228916,426.855421686747
3,63,369.5282485875706,426.90677966101697
3,64,375.3809523809524,425.2857142857143
3,65,384.0824175824176,425.2087912087912
3,66,387.10497237569064,425.04696132596683
3,67,391.505376344086,424.85483870967744
3,68,394.18105849582173,424.8690807799443
3,69,398.02949061662196,426.5844504021448
3,70,408.87728459530024,427.6240208877285
3,71,417.8262195121951,427.8201219512195
3,72,420.5361842105263,425.2828947368421
3,73,424.4406130268199,423.3295019157088
3,74,425.44664031620556,422.4782608695652
3,75,427.6650717703349,421.2248803827751
3,79,440.3975409836066,424.4549180327869
3,80,446.3059936908517,424.2776025236593
3,81,450.25249169435216,423.19601328903656
3,82,457.6827309236948,419.99598393574297
3,83,462.2054794520548,417.3595890410959
3,84,467.3137931034483,411.6241379310345
3,85,470.3038348082596,406.44837758112095
3,86,476.26599326599325,398.1750841750842
3,87,478.8697068403909,395.628664495114
3,88,481.43728813559323,391.7728813559322
3,89,486.0586592178771,386.12849162011173
3,90,487.0366972477064,381.6666666666667
3,91,486.50299401197606,378.96407185628743
3,92,486.77602523659306,378.29652996845425
3,93,487.57401812688823,376.4320241691843
3,94,494.06018518518516,370.1458333333333
3,95,498.1108597285068,369.7647058823529
3,96,509.3009259259259,373.4537037037037
3,97,518.313769751693,369.57787810383746
3,98,529.1502463054187,366.4605911330049
3,99,538.234762979684,371.1331828442438
3,100,552.777239709443,381.0799031476998
3,101,561.6507177033493,378.2392344497608
3,102,569.960591133005,375.1773399014778
3,103,581.1717171717172,370.57070707070704
3,104,588.2265060240964,375.54698795180724
3,105,596.589928057554,375.4484412470024
3,106,606.5501222493888,371.63814180929097
3,107,614.3793103448276,362.1816091954023
3,108,622.9742268041238,361.60309278350513
3,109,634.8782816229117,361.6038186157518
3,110,648.3467933491686,365.20902612826603
3,111,658.5309278350516,364.159793814433
3,112,665.5123762376238,362.28960396039605
3,113,671.5784313725491,362.68382352941177
3,114,677.0255754475703,355.5217391304348
3,115,683.9798488664987,349.8186397984887
3,116,694.8257575757576,350.2979797979798
3,117,699.3485576923077,355.38461538461536
3,118,710.5012853470437,355.5038560411311
3,119,721.5804749340369,356.39313984168865
3,120,729.9724517906336,358.96143250688704
4,0,633.6061776061777,440.04247104247105
4,1,631.8571428571429,438.76190476190476
4,2,630.6958174904943,436.8250950570342
4,3,628.5,434.6209677419355
4,4,627.056768558952,433.67248908296943
4,5,626.3755656108598,433.10407239819006
4,6,625.7669491525423,431.27966101694915
4,7,625.0929203539823,432.11504424778764
4,8,624.8949579831933,431.37394957983196
4,9,625.6981818181819,429.02181818181816
4,10,625.0170648464164,426.44368600682594
4,11,625.7745098039215,424.5065359477124
4,12,626.473076923077,422.8192307692308
4,13,628.1416666666667,422.5375
4,14,627.5330739299611,421.92996108949416
4,15,628.3445692883895,421.250936329588
4,16,629.9185667752442,417.7687296416938
4,17,631.0095846645368,415.14696485623006
4,18,632.1056105610561,415.8976897689769
4,19,634.8636363636364,412.8538961038961
4,20,635.9154929577464,412.35915492957747
4,21,636.8501742160279,410.8501742160279
4,22,638.6595744680851,410.3404255319149
4,23,639.8280701754386,408.7894736842105
4,24,640.4048442906575,407.8166089965398
4,25,640.4338983050848,407.1966101694915
4,26,640.8666666666667,406.1066666666667
4,27,640.8637992831541,405.75985663082434
4,28,641.081081081081,404.7567567567568
4,29,642.4591836734694,404.234693877551
4,30,643.3805031446541,403.4937106918239
4,31,646.3381502890173,402.5
4,32,650.5474254742547,401.0189701897019
4,33,653.830985915493,399.8957746478873
4,34,655.7011173184358,402.52513966480444
4,35,662.0490797546013,405.73312883435585
4,36,665.5652173913044,407.0231884057971
4,37,669.7264957264957,407.02279202279203
4,38,672.9872204472844,407.6805111821086
4,39,674.2696245733788,408.03754266211604
4,40,676.1284722222222,408.4895833333333
4,41,677.9664634146342,407.5182926829268
4,42,676.4847328244275,408.00763358778624
4,43,676.4166666666666,407.0657894736842
4,44,688.2493074792244,405.6703601108033
4,45,694.6831955922866,406.2121212121212
4,46,699.1722054380665,407.55891238670694
4,47,700.090625,407.009375
4,48,701.46875,408.928125
4,49,706.2479784366577,407.366576819407
4,50,710.4748743718593,403.1934673366834
4,51,715.9298245614035,396.91979949874684
4,52,723.35,388.275
4,53,725.2155172413793,386.2212643678161
4,54,725.1038575667656,384.7181008902077
4,55,726.2278106508876,383.7248520710059
4,56,724.9914772727273,380.5511363636364
4,57,724.0777479892762,379.6809651474531
4,58,724.0501319261214,377.6200527704485
4,59,725.4931129476583,374.60881542699724
4,60,724.7585301837271,373.3963254593176
4,61,722.0700808625337,372.35040431266845
4,62,721.5431472081218,375.98730964467006
4,63,724.151282051282,382.91282051282053
4,64,720.9331550802139,389.3529411764706
4,65,717.1937984496124,398.20671834625324
4,66,707.9168831168831,406.07012987012985
4,67,702.0833333333334,410.24444444444447
4,68,698.6611111111112,411.06666666666666
4,69,696.3092485549133,411.45375722543355
4,70,690.7590361445783,410.9759036144578
4,71,684.2295081967213,412.4016393442623
4,72,680.3254437869823,410.2544378698225
4,73,679.7683284457478,405.86803519061584
4,74,676.9154929577464,402.7211267605634
4,75,668.8027397260274,403.1972602739726
4,76,659.1205128205128,402.3179487179487
4,77,650.0618556701031,403.83762886597935
4,78,645.9472295514512,404.44591029023746
4,79,644.6910569105692,404.7831978319783
4,80,642.9154518950437,403.63556851311955
4,81,640.28025477707,402.7611464968153
4,82,637.8953068592058,403.2129963898917
4,83,637.0166112956811,403.42524916943523
4,84,634.9965870307167,404.51194539249144
4,85,632.3707482993198,405.66326530612247
4,86,627.5479041916168,406.9311377245509
4,87,622.1746987951807,408.7469879518072
4,88,615.3483870967742,409.1483870967742
4,89,612.0,409.56307692307695
4,90,611.5190311418685,411.48096885813146
4,91,607.7967213114754,416.9836065573771
4,92,602.4026402640264,424.85478547854785
4,93,600.8271186440678,429.3593220338983
4,94,596.0571428571428,435.2392857142857
4,95,591.7979797979798,440.010101010101
4,96,592.9506172839506,446.179012345679
4,97,592.8838709677419,450.6161290322581
4,98,595.7878787878788,452.38047138047136
4,99,597.5098684210526,455.1875
4,100,605.3038674033149,457.4475138121547
4,101,615.1205882352941,461.4794117647059
4,102,619.4966887417219,466.1920529801325
4,103,622.2694805194806,466.6461038961039
4,104,625.2323232323232,462.7542087542088
4,105,628.7637540453075,459.41747572815535
4,106,635.5435435435436,457.74474474474476
4,107,641.1510067114094,459.6409395973154
4,108,645.9201388888889,458.19097222222223
4,109,649.0144404332129,456.01083032490976
4,110,657.2142857142857,454.15714285714284
4,111,663.1873198847262,457.3256484149856
4,112,671.2732919254659,466.0031055900621
4,113,677.724795640327,473.76294277929156
4,114,678.6931818181819,477.76420454545456
4,115,681.1619537275064,483.0745501285347
4,116,679.0576131687243,485.6460905349794
4,117,685.6487935656836,481.4289544235925
4,118,689.3511235955057,479.6207865168539
4,119,698.5377643504531,482.63746223564954
4,120,705.4138972809668,490.65558912386706
5,0,47.91056910569106,486.9146341463415
5,1,48.016460905349795,487.65843621399176
5,2,47.93061224489796,487.42448979591836
5,3,48.31983805668016,487.58704453441294
5,4,48.38709677419355,487.93951612903226
5,5,49.71764705882353,491.5764705882353
5,6,50.34944237918216,494.13011152416357
5,7,50.90070921985816,498.57092198581563
5,8,51.81071428571428,503.3107142857143
5,9,53.647887323943664,508.11971830985914
5,10,58.9812030075188,512.5902255639098
5,11,62.496212121212125,516.0378787878788
5,12,65.65503875968992,518.5852713178294
5,13,67.65322580645162,519.5282258064516
5,14,67.54724409448819,520.2913385826772
5,15,74.07786885245902,526.4180327868852
5,16,75.15481171548117,527.3347280334729
5,17,73.63934426229508,527.2213114754098
5,18,76.32098765432099,528.9506172839506
5,19,75.83181818181818,528.9
5,20,76.71698113207547,530.4764150943396
5,21,78.47787610619469,533.29203539823
5,22,82.42543859649123,537.8684210526316
6,0,305.12460063897765,539.0383386581469
6,1,313.2647058823529,538.5382352941176
6,2,325.78885630498536,538.6598240469208
6,3,329.18305084745765,540.3864406779661
6,4,334.2129963898917,541.7039711191336
6,5,334.84363636363634,542.3272727272728
6,6,334.0608365019011,542.4372623574144
6,7,334.56846473029043,542.9336099585062
6,8,338.87012987012986,543.4632034632035
6,9,345.9166666666667,546.5905797101449
6,10,358.5956678700361,548.4548736462094
6,11,373.5955734406439,554.9859154929577
6,12,362.48854961832063,550.2595419847328
6,13,363.488,550.612
6,14,364.37007874015745,550.4330708661417
6,15,375.28045977011493,556.8252873563218
6,16,379.15968586387436,559.6884816753927
6,17,379.52815013404825,560.6219839142091
6,18,380.57602339181284,561.8070175438596
6,19,382.8079470198675,565.0331125827814
6,20,384.72615384615386,566.4030769230769
6,21,386.601108033241,567.1717451523546
6,22,388.74083769633506,567.434554973822
6,23,391.9106753812636,568.8540305010894
6,24,382.4580152671756,572.9732824427481
6,25,380.59191176470586,573.75
6,26,380.8233215547703,575.6289752650176
6,27,379.2105263157895,578.8666666666667
6,28,378.1501831501831,580.3626373626373
6,29,375.34322033898303,582.3177966101695
6,30,371.68398268398266,583.0432900432901
6,31,371.18260869565216,583.2608695652174
6,32,369.570796460177,583.8407079646017
6,33,370.2809523809524,584.1047619047619
6,34,369.0818965517241,585.375
6,35,369.05202312138726,583.6184971098265
6,36,367.33079847908743,589.1977186311788
6,37,367.41509433962267,590.5849056603773
